workerid,rt,color_other,color_target,n_total,response,n_target,slide_number_in_experiment,count,colorblind,language,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
5,10954,orange,blue,5,"[u'None that I see', u'Zero']",0,14,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,12790,blue,orange,100,"[u'Quite a few', u'A bunch']",39,15,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,20873,black,orange,100,"[u'I see twenty', u'20']",20,16,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,11291,orange,black,10,"[u'Four', u'Four black dots']",4,17,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,10777,red,blue,100,"[u'Several', u'many']",42,18,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,15566,blue,red,10,"[u'Five', u'There are five red dots']",5,19,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,13033,red,black,100,"[u'I see three of them', u'Three']",3,20,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,9819,red,blue,100,"[u'A lot', u'Quite a few']",55,21,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,15596,red,blue,25,"[u'Almost all of them', u'A lot']",23,22,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,12794,blue,orange,5,"[u'all of them', u'five']",5,23,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,21508,orange,blue,25,"[u'I see fourteen blue dots', u'Fourteen']",14,24,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,16042,blue,red,10,"[u'Eight of them', u'Most of them']",8,25,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,22490,red,black,100,"[u'Most of them', u'A great amount']",88,26,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
5,9986,orange,black,5,"[u'A single one', u'Only one']",1,27,English,no,English,2,Female,56,It was intriguing.,French,Yes,3,Windows,1080,1920,Firefox,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3XXU1SWE8MUDR0WRIM51IG88LGN0A6,5,Submitted,Fri Mar 04 01:59:59 PST 2016,Thu Mar 03 08:33:10 PST 2016,Thu Mar 03 09:19:59 PST 2016,,,,,,[],{},8.8837
6,16614,red,blue,100,"[u'a lot', u'much blue']",60,2,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,28608,black,orange,10,"[u'five dots', u'five circles']",6,3,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,11017,black,orange,25,"[u'20 dots', u'20 circles']",18,4,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,19327,black,red,100,"[u'40 dots', u'40 circles']",43,5,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,12428,red,blue,5,"[u'four dots', u'four circles']",4,6,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,10579,red,blue,5,"[u'3 dots', u'3 circles']",2,7,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,13848,orange,blue,5,"[u'5 dots', u'all blue']",5,8,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,7495,black,orange,5,"[u'3 dots', u'3 circles']",3,9,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,8495,orange,black,5,"[u'1 dot', u'1 circle']",1,10,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,8399,red,blue,100,"[u'30 dots', u'30 circles']",33,11,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,6296,red,black,10,"[u'8 dots', u'8 circles']",2,12,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,7135,orange,black,100,"[u'60 dots', u'60 circles']",67,13,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,7895,red,black,10,"[u'9 dots', u'9 circles']",8,14,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,8111,black,red,100,"[u'all of them', u'all black']",0,15,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,7256,black,orange,100,"[u'30 dots', u'30 circles']",29,16,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,11591,black,orange,100,"[u'most of them', u'many orange dots']",93,17,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,11375,orange,black,10,"[u'3 dots', u'3 circles']",3,18,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
6,6312,red,black,100,"[u'10 dots', u'10 circles']",17,19,English,no,English,1,Male,43,,,Yes,2,Windows,600,800,Chrome,31JUPBOORM39JOU4KF24WPYEOX9L8U,3EETFKUFDZ5K49A3YH7P1EQVTHM6FF,Language study,A 15-minute study where you give brief descriptions of situations.,language experiment study communication stanford fun cognitive science,$0.80,Thu Mar 03 08:32:56 PST 2016,20,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Sat Apr 02 09:32:56 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=31JUPBOORM39JOU4KF24WPYEOX9L8U,3EFE17QCRC4S2WOHXUYD981VT3YHSN,6,Submitted,Fri Mar 04 02:11:34 PST 2016,Thu Mar 03 09:02:47 PST 2016,Thu Mar 03 09:31:34 PST 2016,,,,,,[],{},7.756116666666666
